Date,Ticker,Oracle_Score,Decision,Sector,Value_35,Quality_30,Momentum_15,Impact_15,Sentiment_5,F_Score,DCF_Value,DCF_Upside,Graham_Value,Graham_Upside,Pledge_Pct,Holding_Change,Promoter_Adj,Price,SMA_50,SMA_200,RSI,MACD_Hist,BB_Width,Mom_1M,Alpha_6M,Vol_Ratio,DOL,DFL,Arb_Spread,Arb_Action,NSE_Price,BSE_Price,Deriv_Action,Strike,Option_Price,Delta,Leverage,ROI_Speed,Implied_Vol,Sentiment,Sent_Label,News_Count,Macro_Mult,Pre_Macro
2026-02-20,BSE.NS,100.0,STRONG BUY,Financials,0.0,9.0,8.1,,1.7,3.0,835.82,-69.5,429.57,-84.3,0.0,0.0,0,2739.5,2769.96,2571.63,51.7,-33.29,0.211,1.1,15.4,0.62,1.0,1.0,,Buy NSE,2739.5,,Skipped (arbitrage took priority),,,,0.0,0.0,,0.168,Slightly Bullish,5,1.1,
2026-02-20,GVT&D.NS,100.0,STRONG BUY,Others,0.0,15.0,11.6,,1.5,5.0,645.31,-82.3,277.0,-92.4,0.0,0.0,0,3648.6,3133.92,2765.32,65.5,3.88,0.37,37.7,31.6,0.62,1.71,1.02,,Buy NSE,3648.6,,Skipped (arbitrage took priority),,,,0.0,0.0,,0.148,Slightly Bullish,3,1.1,
2026-02-20,GRAVITA.NS,100.0,STRONG BUY,Materials,0.0,12.0,7.5,,5.0,4.0,,,,,0.0,0.0,0,1585.9,1704.48,1740.93,43.2,-0.13,0.138,4.6,-10.6,0.54,3.01,1.32,,Buy NSE,1585.9,,Skipped (arbitrage took priority),,,,0.0,0.0,,0.71,Strongly Bullish,1,1.1,
2026-02-20,CDSL.NS,100.0,STRONG BUY,Financials,0.0,9.0,9.2,,0.0,3.0,,,,,0.0,0.0,0,1320.4,1409.19,1538.25,60.8,1.77,0.105,-2.7,-17.9,0.56,-2.71,0.66,,Buy NSE,1320.4,,Skipped (arbitrage took priority),,,,0.0,0.0,,0.0,Neutral,4,1.1,
2026-02-20,CANBK.NS,89.5,STRONG BUY,Financials,35.0,15.0,14.5,15.0,1.9,5.0,313.31,103.2,,,0.0,0.0,0,154.15,150.54,126.92,64.2,0.66,0.101,-0.3,36.7,1.22,1.0,1.0,0.032,None,154.15,154.2,BUY CALL,157.0,1.11,0.321,138.9,44.59,25.3,0.187,Slightly Bullish,10,1.1,81.3
2026-02-20,MAHABANK.NS,86.9,STRONG BUY,Financials,35.0,12.0,14.4,15.0,2.6,4.0,130.23,89.3,90.73,31.9,0.0,0.0,0,68.79,62.65,56.86,77.9,0.16,0.103,4.6,24.3,0.83,1.0,1.0,0.015,None,68.79,68.8,BUY CALL,70.0,0.58,0.3413,118.6,40.48,27.1,0.262,Strongly Bullish,8,1.1,79.0
2026-02-20,BPCL.NS,86.4,STRONG BUY,Energy,35.0,15.0,12.8,15.0,0.8,5.0,877.63,139.6,533.63,45.7,0.0,0.0,0,366.3,361.36,328.07,49.7,-1.59,0.154,6.3,18.1,0.94,19.19,1.19,0.123,None,366.3,365.85,BUY CALL,374.0,2.2,0.2888,166.5,48.09,24.4,0.08,Slightly Bullish,10,1.1,78.6
2026-02-20,GICRE.NS,83.0,STRONG BUY,Financials,35.0,9.0,11.5,15.0,5.0,3.0,849.11,123.0,837.0,119.8,0.0,0.0,0,380.8,375.43,378.55,59.1,-0.34,0.09,0.6,0.1,0.57,1.0,1.0,0.066,None,380.8,381.05,BUY CALL,388.0,1.91,0.2812,199.4,56.07,21.1,0.623,Strongly Bullish,4,1.1,75.5
2026-02-20,BANKBARODA.NS,82.6,STRONG BUY,Financials,35.0,9.0,13.1,15.0,3.0,3.0,582.35,88.4,518.64,67.8,0.0,0.0,0,309.05,296.36,263.43,85.6,1.98,0.113,1.2,24.9,1.49,1.0,1.0,0.032,None,309.05,308.95,BUY CALL,315.0,2.33,0.3216,132.6,42.64,26.5,0.297,Strongly Bullish,4,1.1,75.1
2026-02-20,BANKINDIA.NS,81.8,STRONG BUY,Financials,35.0,9.0,14.4,15.0,1.0,3.0,333.73,94.4,303.55,76.8,0.0,0.0,0,171.7,154.4,130.55,75.0,0.18,0.12,3.2,46.0,0.59,1.0,1.0,0.058,None,171.7,171.8,BUY CALL,175.0,2.0,0.3648,85.8,31.3,34.5,0.099,Slightly Bullish,10,1.1,74.4
2026-02-20,AKZOINDIA.NS,81.2,STRONG BUY,Consumer,35.0,12.0,9.1,15.0,2.7,4.0,6646.78,117.6,2187.84,-28.4,0.0,0.0,0,3054.4,3086.3,3283.49,70.6,27.77,0.127,4.1,-12.2,0.58,-45.48,1.16,0.19,None,3054.4,3060.2,BUY CALL,3115.0,35.72,0.3624,85.5,30.99,35.1,0.269,Strongly Bullish,6,1.1,73.8
2026-02-20,MAHSEAMLES.NS,78.6,BUY,Others,35.0,9.0,10.5,15.0,2.0,3.0,970.44,82.2,831.5,56.1,0.0,0.0,0,532.55,537.95,615.17,61.4,0.68,0.092,2.9,-23.2,0.66,0.55,0.9,0.047,None,532.55,532.8,BUY CALL,543.0,2.58,0.2734,206.4,56.43,21.1,0.196,Slightly Bullish,3,1.1,71.4
2026-02-20,ACC.NS,75.8,BUY,Construction,24.8,18.0,6.2,15.0,5.0,6.0,2183.14,35.4,1833.32,13.7,0.0,0.0,0,1612.6,1710.3,1826.03,45.0,-3.64,0.068,-6.7,-14.9,0.54,-1.26,-0.58,0.04,None,1612.6,1613.25,BUY CALL,1645.0,6.79,0.2563,237.5,60.87,20.0,0.526,Strongly Bullish,2,1.1,68.9
2026-02-20,ELGIEQUIP.NS,65.2,BUY,Others,0.0,27.0,12.3,15.0,5.0,9.0,,,,,0.0,0.0,0,532.25,468.94,496.26,79.7,5.71,0.327,21.1,3.2,0.7,1.0,1.0,0.028,None,532.25,532.1,BUY CALL,543.0,7.85,0.3827,67.8,25.95,41.1,0.546,Strongly Bullish,2,1.1,59.3
2026-02-20,IDBI.NS,64.7,HOLD / NEUTRAL,Financials,12.9,15.0,13.7,15.0,2.2,5.0,133.68,18.5,112.35,-0.4,0.0,0.0,0,112.83,103.66,96.46,66.8,0.7,0.224,12.8,13.5,0.83,1.0,1.0,0.08,None,112.83,112.92,BUY CALL,115.0,1.71,0.3892,66.0,25.69,41.2,0.222,Slightly Bullish,10,1.1,58.8
2026-02-20,HINDPETRO.NS,64.3,HOLD / NEUTRAL,Energy,35.0,15.0,8.2,0.0,0.2,5.0,1119.51,159.8,,,0.0,0.0,0,430.9,456.65,427.64,32.2,-1.41,0.138,0.7,8.7,0.98,29.22,1.38,0.058,None,430.9,431.15,None (Neutral Sentiment),,,,0.0,0.0,31.1,0.025,Neutral,10,1.1,58.5
2026-02-20,PHOENIXLTD.NS,63.6,HOLD / NEUTRAL,Construction,0.0,27.0,13.2,15.0,2.6,9.0,,,,,0.0,0.0,0,1733.2,1796.76,1642.51,66.6,4.49,0.092,-2.0,9.0,0.6,1.11,0.96,0.156,None,1733.2,1735.9,BUY CALL,1768.0,8.08,0.267,214.5,57.27,21.0,0.262,Strongly Bullish,3,1.1,57.8
2026-02-20,MARUTI.NS,62.1,HOLD / NEUTRAL,Auto,0.0,27.0,13.2,15.0,1.3,9.0,7347.63,-50.9,5825.41,-61.1,0.0,0.0,0,14977.0,15886.14,14583.43,64.4,42.66,0.076,-5.0,2.8,1.12,-0.29,-0.94,0.07,None,14977.0,14987.55,BUY CALL,15277.0,60.29,0.252,248.4,62.6,19.5,0.129,Slightly Bullish,10,1.1,56.5
2026-02-20,KARURVYSYA.NS,60.1,HOLD / NEUTRAL,Financials,9.9,12.0,12.8,15.0,5.0,4.0,368.01,14.1,,,0.0,0.0,0,322.6,280.38,233.85,70.0,-0.76,0.198,22.4,47.9,0.32,1.0,1.0,0.139,None,322.6,323.05,BUY CALL,329.0,3.62,0.3583,89.1,31.92,34.1,0.672,Strongly Bullish,4,1.1,54.6
2026-02-20,TVSMOTOR.NS,58.5,HOLD / NEUTRAL,Auto,0.0,21.0,15.0,15.0,2.1,7.0,,,,,0.0,0.0,0,3816.2,3719.97,3310.29,67.4,6.75,0.107,6.9,14.2,0.54,0.84,1.51,0.018,None,3816.2,3816.9,BUY CALL,3893.0,18.37,0.2701,207.7,56.1,21.4,0.215,Slightly Bullish,10,1.1,53.1
2026-02-20,GAIL.NS,58.4,HOLD / NEUTRAL,Energy,14.0,12.0,10.4,15.0,1.7,4.0,202.11,20.0,198.4,17.8,0.0,0.0,0,168.47,162.82,172.55,81.6,0.9,0.094,6.2,-4.4,1.02,2660.37,1.06,0.0,None,,,BUY CALL,172.0,0.94,0.2811,179.2,50.37,23.5,0.17,Slightly Bullish,8,1.1,53.1
2026-02-20,APOLLOHOSP.NS,57.5,HOLD / NEUTRAL,Healthcare,0.0,19.0,13.6,15.0,4.6,6.0,1938.86,-74.5,1335.2,-82.5,2.3,0.3,1,7615.5,7155.21,7341.02,91.4,51.72,0.177,12.2,-5.9,0.56,1.33,1.47,0.058,None,7615.5,7611.1,BUY CALL,7768.0,27.74,0.2418,274.5,66.37,18.7,0.462,Strongly Bullish,10,1.1,52.3
2026-02-20,BHARTIHEXA.NS,56.6,HOLD / NEUTRAL,Telecom,0.0,21.0,10.5,15.0,5.0,7.0,1120.37,-33.6,325.85,-80.7,0.0,0.0,0,1688.1,1699.5,1755.57,65.1,8.74,0.143,3.9,-8.4,0.29,4.1,1.83,0.059,None,1688.1,1687.1,BUY CALL,1722.0,12.74,0.3173,132.5,42.04,27.0,0.61,Strongly Bullish,2,1.1,51.5
2026-02-20,CHOICEIN.NS,55.0,HOLD / NEUTRAL,Financials,0.0,15.0,15.0,15.0,5.0,5.0,,,,,0.0,0.0,0,805.25,791.94,767.26,66.4,4.94,0.091,2.8,0.3,1.08,1.83,1.06,0.087,None,805.25,805.95,BUY CALL,821.0,8.2,0.3503,98.2,34.4,31.9,0.546,Strongly Bullish,2,1.1,50.0
2026-02-20,BRITANNIA.NS,55.0,HOLD / NEUTRAL,Consumer,0.0,18.0,15.0,15.0,2.0,6.0,1551.25,-74.6,591.08,-90.3,0.0,0.0,0,6098.5,5976.31,5802.31,63.5,27.14,0.091,2.8,6.9,1.09,2.85,1.04,0.058,None,6098.5,6094.95,BUY CALL,6220.0,19.24,0.2277,317.0,72.18,17.5,0.201,Slightly Bullish,10,1.1,50.0
2026-02-20,NAVINFLUOR.NS,55.0,HOLD / NEUTRAL,Chemicals,0.0,15.0,15.0,15.0,5.0,5.0,,,,,0.0,0.0,0,6526.0,6062.75,5232.16,66.0,2.74,0.142,10.3,28.3,0.52,2.37,1.1,0.011,None,6526.0,6525.25,BUY CALL,6657.0,74.93,0.3596,87.1,31.32,34.8,0.511,Strongly Bullish,1,1.1,50.0
2026-02-20,RAMCOCEM.NS,55.0,HOLD / NEUTRAL,Construction,0.0,18.0,12.0,15.0,5.0,6.0,,,,,0.0,0.0,0,1113.7,1091.07,1057.75,50.3,-5.98,0.132,2.9,-2.2,0.32,12.76,1.67,0.121,None,1113.7,1112.35,BUY CALL,1136.0,5.4,0.2713,206.2,55.94,21.4,0.533,Strongly Bullish,3,1.1,50.0
2026-02-20,CHAMBLFERT.NS,54.7,HOLD / NEUTRAL,Chemicals,0.0,18.0,11.8,15.0,5.0,6.0,,,,,0.0,0.0,0,454.4,450.04,505.85,63.0,2.15,0.106,6.5,-20.4,0.43,0.08,6.62,0.011,None,454.4,454.35,BUY CALL,463.0,3.36,0.3213,135.2,43.44,26.0,0.572,Strongly Bullish,1,1.1,49.8
2026-02-20,JKCEMENT.NS,54.7,HOLD / NEUTRAL,Construction,0.0,18.0,11.8,15.0,5.0,6.0,,,,,0.0,0.0,0,5748.0,5681.63,6056.46,59.3,6.64,0.102,3.2,-21.5,0.71,0.97,0.94,0.062,None,5748.0,5744.45,BUY CALL,5863.0,64.03,0.3569,89.8,32.05,34.1,0.73,Strongly Bullish,2,1.1,49.8
2026-02-20,UPL.NS,54.4,HOLD / NEUTRAL,Chemicals,0.0,15.0,14.5,15.0,5.0,5.0,,,,,0.0,0.0,0,752.35,755.65,704.83,66.5,3.61,0.106,7.4,3.5,0.9,5.98,1.6,0.08,None,752.35,751.75,BUY CALL,767.0,6.78,0.3386,111.0,37.58,29.6,0.515,Strongly Bullish,2,1.1,49.5
2026-02-20,HINDALCO.NS,54.4,HOLD / NEUTRAL,Materials,13.2,9.0,11.5,15.0,0.7,3.0,1112.46,18.9,993.91,6.2,0.0,0.0,0,935.7,916.97,770.32,51.2,-7.4,0.143,-0.9,30.2,0.81,1.0,1.0,0.016,None,935.7,935.85,BUY CALL,954.0,8.85,0.3429,105.7,36.24,30.5,0.074,Slightly Bullish,10,1.1,49.4
2026-02-20,INDUSTOWER.NS,54.3,HOLD / NEUTRAL,Telecom,0.0,15.0,14.4,15.0,5.0,5.0,,,,,0.0,0.0,0,474.35,434.66,392.24,78.6,1.73,0.176,13.2,34.2,0.65,-5.17,1.21,0.095,None,474.35,473.9,BUY CALL,484.0,2.78,0.2895,170.6,49.39,23.7,0.67,Strongly Bullish,1,1.1,49.4
2026-02-20,POLYCAB.NS,54.2,HOLD / NEUTRAL,Others,0.0,18.0,12.3,15.0,4.0,6.0,,,,,0.0,0.0,0,7869.0,7459.43,7074.71,75.0,39.28,0.209,12.4,9.0,1.39,1.27,1.03,0.168,None,7869.0,7855.8,BUY CALL,8026.0,75.46,0.3424,104.3,35.71,31.0,0.397,Strongly Bullish,5,1.1,49.3
2026-02-20,JKTYRE.NS,53.5,HOLD / NEUTRAL,Auto,0.0,18.0,10.7,15.0,5.0,6.0,,,,,0.0,0.0,0,538.3,517.1,412.06,53.9,-2.89,0.22,3.5,61.3,1.12,3.55,2.31,0.046,None,538.3,538.05,BUY CALL,549.0,5.23,0.3441,102.9,35.41,31.2,0.617,Strongly Bullish,1,1.1,48.7
2026-02-20,SOBHA.NS,53.1,HOLD / NEUTRAL,Construction,0.0,15.0,15.0,15.0,3.2,5.0,,,,,0.0,0.0,0,1514.0,1478.62,1509.99,66.2,1.3,0.147,12.7,-1.5,0.57,1.41,6.1,0.125,None,1514.0,1515.9,BUY CALL,1544.0,18.01,0.3642,84.1,30.63,35.4,0.324,Strongly Bullish,4,1.1,48.2
2026-02-20,ANANDRATHI.NS,52.9,HOLD / NEUTRAL,Financials,0.0,15.0,13.1,15.0,5.0,5.0,682.57,-77.4,312.84,-89.6,0.0,0.0,0,3017.4,3017.11,2698.43,78.0,9.8,0.064,0.3,6.0,0.76,1.32,0.99,0.008,None,3017.4,3017.15,BUY CALL,3078.0,7.36,0.2016,410.0,82.66,15.8,0.759,Strongly Bullish,2,1.1,48.1
2026-02-20,GLAND.NS,52.8,HOLD / NEUTRAL,Healthcare,0.0,18.0,10.0,15.0,5.0,6.0,795.54,-56.3,818.94,-55.0,0.0,0.0,0,1821.7,1742.89,1805.93,36.7,-5.52,0.151,5.7,-8.4,0.06,0.88,1.65,0.038,None,1821.7,1821.0,BUY CALL,1858.0,12.76,0.3104,142.8,44.33,25.9,0.59,Strongly Bullish,6,1.1,48.0
2026-02-20,AJANTPHARM.NS,52.7,HOLD / NEUTRAL,Healthcare,0.0,15.0,14.4,15.0,3.5,5.0,1256.37,-57.3,793.95,-73.0,0.0,0.0,0,2939.4,2774.76,2604.65,71.3,7.58,0.13,8.2,8.7,0.5,0.94,1.16,0.088,None,2939.4,2936.8,BUY CALL,2998.0,15.89,0.2832,185.0,52.39,22.5,0.355,Strongly Bullish,6,1.1,47.9
2026-02-20,AEGISVOPAK.NS,52.7,HOLD / NEUTRAL,Energy,0.0,21.0,8.5,15.0,3.4,7.0,31.96,-84.8,34.81,-83.5,0.0,0.0,0,210.78,230.73,210.78,34.0,0.33,0.14,2.6,-18.4,0.42,1.87,2.04,0.175,None,210.78,211.15,BUY CALL,215.0,3.23,0.3869,65.3,25.26,42.1,0.34,Strongly Bullish,1,1.1,47.9
2026-02-20,SAILIFE.NS,52.7,HOLD / NEUTRAL,Healthcare,0.0,15.0,12.9,15.0,5.0,5.0,,,,,0.0,0.0,0,941.4,891.71,845.73,66.0,9.06,0.242,14.0,-0.3,0.35,1.74,1.52,0.032,None,941.4,941.1,BUY CALL,960.0,12.49,0.3748,75.4,28.26,38.0,0.612,Strongly Bullish,1,1.1,47.9
2026-02-20,APLAPOLLO.NS,52.5,HOLD / NEUTRAL,Others,0.0,15.0,12.8,15.0,5.0,5.0,636.3,-70.9,392.13,-82.1,0.0,0.0,0,2187.5,1994.32,1790.68,65.6,-9.71,0.156,10.7,30.7,0.37,9.58,1.13,0.057,None,2187.5,2186.25,BUY CALL,2231.0,11.65,0.282,187.8,52.96,22.3,0.71,Strongly Bullish,1,1.1,47.8
2026-02-20,CASTROLIND.NS,52.3,HOLD / NEUTRAL,Energy,0.0,18.0,10.5,15.0,4.1,6.0,,,,,0.0,0.0,0,187.74,186.7,199.94,58.0,0.3,0.035,0.9,-12.1,0.56,1.0,1.0,0.005,None,187.74,187.75,BUY CALL,191.0,0.48,0.2205,391.1,86.24,14.6,0.407,Strongly Bullish,10,1.1,47.5
2026-02-20,SAIL.NS,52.1,HOLD / NEUTRAL,Materials,0.0,18.0,12.8,15.0,1.6,6.0,,,,,0.0,0.0,0,158.75,147.51,134.09,66.0,-0.66,0.096,4.7,28.3,0.6,-6.71,1.2,0.031,None,158.75,158.8,BUY CALL,162.0,1.58,0.3436,100.5,34.53,32.1,0.163,Slightly Bullish,10,1.1,47.4
2026-02-20,ATHERENERG.NS,52.1,HOLD / NEUTRAL,Auto,0.0,18.0,12.3,15.0,2.0,6.0,,,,,0.0,0.0,0,708.8,678.72,528.42,72.6,3.58,0.291,12.2,68.3,0.63,1.09,0.87,0.014,None,708.8,708.9,BUY CALL,723.0,12.28,0.3979,57.7,22.96,45.9,0.205,Slightly Bullish,8,1.1,47.3
2026-02-20,TATACONSUM.NS,51.8,HOLD / NEUTRAL,Consumer,0.0,15.0,13.2,15.0,3.9,5.0,,,,,0.0,0.0,0,1156.2,1167.47,1129.27,61.5,2.09,0.061,-1.6,4.2,0.34,1.08,1.29,0.03,None,1156.2,1156.55,BUY CALL,1179.0,5.45,0.27,212.1,57.27,20.9,0.393,Strongly Bullish,6,1.1,47.1
2026-02-20,HSCL.NS,51.7,HOLD / NEUTRAL,Chemicals,0.0,15.0,15.0,15.0,2.0,5.0,216.54,-55.8,161.91,-66.9,0.0,0.0,0,489.7,468.57,468.07,70.4,3.58,0.09,6.7,0.3,2.08,-20.89,1.4,0.071,None,489.7,490.05,BUY CALL,499.0,4.05,0.3325,120.9,40.2,27.8,0.204,Slightly Bullish,3,1.1,47.0
2026-02-20,3MINDIA.NS,51.7,HOLD / NEUTRAL,Others,0.0,12.0,15.0,15.0,5.0,4.0,5196.1,-85.6,3286.21,-90.9,0.0,0.0,0,36145.0,35198.4,31753.3,58.7,50.9,0.155,6.6,14.9,0.41,1.12,-3.31,0.016,None,36145.0,36150.9,BUY CALL,36868.0,289.25,0.3237,125.0,40.46,27.9,0.749,Strongly Bullish,2,1.1,47.0
2026-02-20,CANFINHOME.NS,51.6,HOLD / NEUTRAL,Financials,19.5,15.0,10.2,2.3,0.0,5.0,1131.7,27.8,821.92,-7.2,0.0,0.0,0,885.7,915.38,821.84,43.0,-3.45,0.087,-2.9,12.0,0.59,1.0,1.0,0.304,Buy NSE,885.7,888.4,Skipped (arbitrage took priority),,,,0.0,0.0,,0.0,Neutral,2,1.1,46.9
2026-02-20,CHENNPETRO.NS,51.3,HOLD / NEUTRAL,Energy,0.0,18.0,12.8,15.0,0.9,6.0,,,,,0.0,0.0,0,883.65,863.18,782.49,54.3,-0.45,0.121,6.8,31.1,0.38,385.95,0.27,0.125,None,883.65,882.55,BUY CALL,901.0,14.24,0.3931,62.1,24.41,43.3,0.088,Slightly Bullish,5,1.1,46.6
2026-02-20,IOB.NS,51.2,HOLD / NEUTRAL,Financials,0.0,18.0,11.8,15.0,1.7,6.0,,,,,0.0,0.0,0,36.21,35.38,37.91,67.1,0.18,0.071,4.2,-7.8,1.11,1.0,1.0,0.055,None,36.21,36.23,BUY CALL,37.0,0.24,0.2957,150.9,44.62,26.3,0.174,Slightly Bullish,6,1.1,46.5
2026-02-20,CEATLTD.NS,51.1,HOLD / NEUTRAL,Auto,0.0,18.0,10.2,15.0,3.3,6.0,,,,,0.0,0.0,0,3793.8,3821.33,3671.75,53.6,-13.85,0.125,1.5,17.1,0.43,2.55,1.12,0.044,None,3793.8,3792.15,BUY CALL,3870.0,36.84,0.343,103.0,35.33,31.4,0.326,Strongly Bullish,4,1.1,46.4
2026-02-20,DRREDDY.NS,50.6,HOLD / NEUTRAL,Healthcare,0.0,15.0,13.6,15.0,2.4,5.0,,,,,0.0,0.0,0,1280.4,1243.98,1255.71,78.7,4.44,0.091,5.2,-1.8,1.24,-1.39,0.08,0.008,None,1280.4,1280.3,BUY CALL,1306.0,5.97,0.2674,214.5,57.36,20.9,0.236,Slightly Bullish,10,1.1,46.0
2026-02-20,APARINDS.NS,50.5,HOLD / NEUTRAL,Others,0.0,15.0,10.9,15.0,5.0,5.0,3749.52,-64.4,2567.5,-75.6,0.0,0.0,0,10519.0,8554.87,8461.53,82.8,125.21,0.465,45.8,25.8,1.6,0.95,1.17,0.061,None,10519.0,10512.6,BUY CALL,10729.0,208.51,0.4098,50.4,20.65,50.5,0.71,Strongly Bullish,1,1.1,45.9
2026-02-20,NETWEB.NS,50.3,HOLD / NEUTRAL,Technology,0.0,15.0,15.0,15.0,0.8,5.0,,,,,0.0,0.0,0,3636.5,3211.0,2785.72,72.4,51.64,0.192,15.8,74.2,3.33,1.0,1.0,0.073,None,3636.5,3639.15,BUY CALL,3709.0,57.24,0.3897,63.5,24.75,42.8,0.076,Slightly Bullish,5,1.1,45.8
2026-02-20,UNITDSPR.NS,50.3,HOLD / NEUTRAL,Consumer,0.0,15.0,11.2,15.0,4.5,5.0,,,,,0.0,0.0,0,1379.3,1380.8,1389.73,59.5,2.34,0.105,3.5,1.6,0.46,2.11,1.34,0.047,None,1379.3,1378.65,BUY CALL,1407.0,5.09,0.2428,271.0,65.8,18.8,0.45,Strongly Bullish,6,1.1,45.7
2026-02-20,TITAN.NS,50.3,HOLD / NEUTRAL,Consumer,0.0,12.0,15.0,15.0,3.7,4.0,,,,,0.0,0.0,0,4236.4,4082.8,3713.79,69.9,4.25,0.115,5.4,15.1,0.51,1.5,1.15,0.019,None,4236.4,4235.6,BUY CALL,4321.0,14.87,0.2382,284.9,67.86,18.3,0.374,Strongly Bullish,6,1.1,45.7
2026-02-20,ADANIENSOL.NS,50.2,HOLD / NEUTRAL,Energy,0.0,12.0,13.7,15.0,5.0,4.0,289.25,-71.0,285.49,-71.4,0.0,0.0,0,998.1,978.47,907.87,68.2,3.56,0.287,7.9,19.0,1.26,1.76,-0.68,0.0,None,,,BUY CALL,1018.0,15.98,0.3913,62.5,24.46,43.3,0.528,Strongly Bullish,5,1.1,45.7
2026-02-20,PVRINOX.NS,50.1,HOLD / NEUTRAL,Media,0.0,18.0,9.7,15.0,2.8,6.0,,,,,0.0,0.0,0,1036.25,1019.9,1048.98,60.5,2.47,0.202,8.2,-6.7,0.5,5.52,3.04,0.208,None,1036.25,1034.1,BUY CALL,1057.0,11.62,0.3575,89.2,31.89,34.3,0.284,Strongly Bullish,6,1.1,45.5
2026-02-20,KPIL.NS,50.0,HOLD / NEUTRAL,Construction,0.0,15.0,10.5,15.0,5.0,5.0,753.08,-33.7,669.82,-41.0,0.0,0.0,0,1135.6,1141.03,1186.5,52.2,3.3,0.057,2.8,-13.2,0.96,0.88,1.87,0.018,None,1135.6,1135.8,BUY CALL,1158.0,8.29,0.3158,137.0,43.26,26.3,0.511,Strongly Bullish,1,1.1,45.5
2026-02-20,IPCALAB.NS,49.7,HOLD / NEUTRAL,Healthcare,0.0,12.0,13.2,15.0,5.0,4.0,,,,,0.0,0.0,0,1449.8,1457.76,1403.22,51.8,1.4,0.07,-2.4,3.7,0.54,1.0,1.0,0.024,None,1449.8,1450.15,BUY CALL,1479.0,10.06,0.3082,144.1,44.41,25.8,0.71,Strongly Bullish,3,1.1,45.2
2026-02-20,USHAMART.NS,49.7,HOLD / NEUTRAL,Others,0.0,15.0,10.2,15.0,5.0,5.0,,,,,0.0,0.0,0,402.4,431.92,398.69,52.3,-0.47,0.09,-4.2,7.2,0.44,1.0,1.0,0.037,None,402.4,402.55,BUY CALL,410.0,4.12,0.3543,97.7,34.62,31.6,0.61,Strongly Bullish,2,1.1,45.2
2026-02-20,SUNPHARMA.NS,49.6,HOLD / NEUTRAL,Healthcare,0.0,14.0,14.4,15.0,1.7,5.0,,,,,1.2,-0.3,-1,1724.4,1701.58,1675.95,79.9,7.15,0.119,6.2,3.7,0.46,1.68,0.52,0.003,None,1724.4,1724.45,BUY CALL,1759.0,6.44,0.2441,267.8,65.37,18.9,0.17,Slightly Bullish,10,1.1,45.1
2026-02-20,LAURUSLABS.NS,49.6,HOLD / NEUTRAL,Healthcare,0.0,15.0,13.2,15.0,2.0,5.0,,,,,0.0,0.0,0,1019.0,1035.37,881.68,65.1,7.05,0.105,1.3,12.5,0.43,3.39,1.44,0.044,None,1019.0,1019.45,BUY CALL,1039.0,7.93,0.3228,128.5,41.48,27.2,0.195,Slightly Bullish,10,1.1,45.1
2026-02-20,JMFINANCIL.NS,49.5,HOLD / NEUTRAL,Financials,0.0,15.0,10.5,15.0,4.5,5.0,,,,,0.0,0.0,0,134.83,137.95,151.7,60.3,1.16,0.191,2.7,-30.3,0.64,1.0,1.0,0.015,None,134.83,134.85,BUY CALL,138.0,1.95,0.3674,69.1,25.39,42.8,0.454,Strongly Bullish,4,1.1,45.0
2026-02-20,ASTERDM.NS,49.4,HOLD / NEUTRAL,Healthcare,0.0,15.0,12.3,15.0,2.6,5.0,97.86,-84.5,112.69,-82.1,0.0,0.0,0,630.8,594.07,614.02,77.8,9.57,0.241,9.5,2.0,0.35,0.26,1.77,0.032,None,630.8,631.0,BUY CALL,643.0,5.61,0.3379,112.4,37.98,29.3,0.264,Strongly Bullish,5,1.1,44.9
2026-02-20,BBTC.NS,49.4,HOLD / NEUTRAL,Consumer,26.7,9.0,9.2,0.0,0.0,3.0,2455.47,38.2,1789.57,0.7,0.0,0.0,0,1776.8,1800.73,1870.8,63.6,5.41,0.095,0.7,-4.7,0.51,1.0,1.0,0.101,None,1776.8,1775.0,None (Neutral Sentiment),,,,0.0,0.0,26.2,0.0,Neutral,0,1.1,44.9
2026-02-20,BEL.NS,49.4,HOLD / NEUTRAL,Others,0.0,15.0,12.8,15.0,2.2,5.0,126.23,-71.4,73.47,-83.3,0.0,0.0,0,441.15,417.02,401.8,51.6,-0.72,0.093,5.7,15.8,0.47,0.83,0.93,0.0,None,441.15,441.15,BUY CALL,450.0,3.83,0.3317,115.2,38.21,29.3,0.22,Slightly Bullish,5,1.1,45.0
2026-02-20,NTPC.NS,49.3,HOLD / NEUTRAL,Energy,0.0,15.0,12.1,15.0,2.7,5.0,,,,,0.0,0.0,0,372.95,342.97,332.13,73.0,-0.1,0.117,9.7,10.9,1.53,5.07,0.39,0.027,None,372.95,373.05,BUY CALL,380.0,1.82,0.2783,204.9,57.02,20.8,0.269,Strongly Bullish,10,1.1,44.8
2026-02-20,CCL.NS,49.2,HOLD / NEUTRAL,Consumer,0.0,12.0,12.8,15.0,5.0,4.0,436.09,-56.1,314.92,-68.3,0.0,0.0,0,994.0,966.51,899.42,57.0,-0.81,0.126,6.9,8.3,1.17,0.95,1.08,0.015,None,994.0,993.85,BUY CALL,1014.0,9.76,0.3438,101.8,35.0,31.6,0.612,Strongly Bullish,1,1.1,44.8
